source,target,weight,source_type,target_type
4771,1172,-13.289501941835065,Nematocyte-related,Nematocyte-related
4901,5624,13.288667077752029,Nematocyte-related,Epidermal/Muscle-related
4771,6588,13.277710043336187,Nematocyte-related,Epidermal/Muscle-related
4640,5749,-13.272067568865667,Nematocyte-related,Epidermal/Muscle-related
4983,4244,-13.268120585743304,Nematocyte-related,Epidermal/Muscle-related
4981,2241,13.26735886979056,Nematocyte-related,Epidermal/Muscle-related
4771,940,-13.26477991805713,Nematocyte-related,Epidermal/Muscle-related
4855,604,-13.258732609981347,Nematocyte-related,Epidermal/Muscle-related
4991,3048,13.256639086100794,Neural-related,Epidermal/Muscle-related
4771,5847,-13.255725116257665,Nematocyte-related,Nematocyte-related
4771,4675,-13.252801570036864,Nematocyte-related,Epidermal/Muscle-related
4855,2056,13.23936712952606,Nematocyte-related,Nematocyte-related
4771,6259,-13.22186964792233,Nematocyte-related,Neural-related
4821,437,-13.215950978508056,Epidermal/Muscle-related,Epidermal/Muscle-related
4854,5460,13.214748179204776,Nematocyte-related,Nematocyte-related
4821,2023,13.213967674883492,Epidermal/Muscle-related,Epidermal/Muscle-related
4925,5563,13.213160378220365,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,6073,-13.211970568681323,Epidermal/Muscle-related,Epidermal/Muscle-related
4990,6321,-13.206190981405243,Nematocyte-related,Neural-related
4771,1092,13.205774544723878,Nematocyte-related,Epidermal/Muscle-related
4740,577,13.200199167361793,Nematocyte-related,Epidermal/Muscle-related
4995,3289,-13.198817662775514,Epidermal/Muscle-related,Neural-related
4855,4598,13.192886570075308,Nematocyte-related,Nematocyte-related
4855,5612,13.190592386589024,Nematocyte-related,Epidermal/Muscle-related
4990,3607,-13.19010911598837,Nematocyte-related,Epidermal/Muscle-related
4855,2650,13.188000930554859,Nematocyte-related,Nematocyte-related
4981,2650,-13.187814363880923,Nematocyte-related,Nematocyte-related
4981,1828,13.18710212500783,Nematocyte-related,Nematocyte-related
4981,2576,13.186042680654271,Nematocyte-related,Epidermal/Muscle-related
4771,5238,13.18252917810848,Nematocyte-related,Nematocyte-related
4964,2090,13.18071784720957,Nematocyte-related,Nematocyte-related
4925,4334,-13.178399224652159,Epidermal/Muscle-related,Nematocyte-related
4972,3193,-13.176076490942691,Nematocyte-related,Neural-related
4771,464,-13.171996298997708,Nematocyte-related,Epidermal/Muscle-related
4855,6118,13.162737512986293,Nematocyte-related,Nematocyte-related
4901,4018,13.162046801728515,Nematocyte-related,Epidermal/Muscle-related
4981,572,13.159903597567993,Nematocyte-related,Epidermal/Muscle-related
4886,3096,-13.153249312749251,Epidermal/Muscle-related,Epidermal/Muscle-related
4972,5573,-13.150381519917264,Nematocyte-related,Epidermal/Muscle-related
4990,4048,13.148143232989229,Nematocyte-related,Neural-related
4968,2090,13.146960483509867,Nematocyte-related,Nematocyte-related
4981,6209,-13.143929649239215,Nematocyte-related,Nematocyte-related
4925,1504,13.135684569000075,Epidermal/Muscle-related,Epidermal/Muscle-related
4811,3289,-13.13209832779062,Nematocyte-related,Neural-related
4771,4424,13.128571508849344,Nematocyte-related,Nematocyte-related
4771,3833,-13.120931456038942,Nematocyte-related,Neural-related
4771,4822,13.118077149223708,Nematocyte-related,Neural-related
4981,2068,13.116938176122348,Nematocyte-related,Epidermal/Muscle-related
4821,1313,-13.10686568642845,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,39,13.101328492517144,Nematocyte-related,Epidermal/Muscle-related
4981,3069,13.089274634074103,Nematocyte-related,Nematocyte-related
4978,5424,-13.08522572901537,Nematocyte-related,Nematocyte-related
4771,3744,13.079112159166892,Nematocyte-related,Epidermal/Muscle-related
4901,693,-13.078712522010644,Nematocyte-related,Epidermal/Muscle-related
4889,555,13.073897118288892,Nematocyte-related,Epidermal/Muscle-related
4821,6148,13.071833017600085,Epidermal/Muscle-related,Nematocyte-related
4991,693,-13.070170610175603,Neural-related,Epidermal/Muscle-related
4981,634,-13.069382826789136,Nematocyte-related,Epidermal/Muscle-related
4968,2148,13.065500372316121,Nematocyte-related,Epidermal/Muscle-related
4925,6017,13.063033062386356,Epidermal/Muscle-related,Epidermal/Muscle-related
4990,5359,-13.05892943200142,Nematocyte-related,Neural-related
4771,6822,13.045519756490043,Nematocyte-related,Nematocyte-related
4981,3815,13.044294718734477,Nematocyte-related,Nematocyte-related
4771,2999,13.043651510361032,Nematocyte-related,Epidermal/Muscle-related
4978,3096,-13.037453189107529,Nematocyte-related,Epidermal/Muscle-related
4707,3289,-13.033558493328279,Neural-related,Neural-related
4991,4334,-13.032283528599715,Neural-related,Nematocyte-related
4981,266,13.030264555915165,Nematocyte-related,Epidermal/Muscle-related
4760,2824,-13.026674334145035,Neural-related,Nematocyte-related
4863,3288,-13.016038303631783,Nematocyte-related,Neural-related
4785,1877,13.011742101121687,Neural-related,Nematocyte-related
4760,2394,-13.009136568352499,Neural-related,Nematocyte-related
4771,6411,-13.003405682956712,Nematocyte-related,Nematocyte-related
4981,3111,12.999698119732754,Nematocyte-related,Nematocyte-related
4925,2471,12.99580992462788,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,2438,12.992659985465112,Epidermal/Muscle-related,Nematocyte-related
4821,344,-12.98842230663049,Epidermal/Muscle-related,Neural-related
4981,412,12.986959621903548,Nematocyte-related,Epidermal/Muscle-related
4994,298,12.981230642438145,Neural-related,Neural-related
4821,2918,-12.966644838206712,Epidermal/Muscle-related,Nematocyte-related
4981,283,12.960841805122644,Nematocyte-related,Neural-related
4913,4727,-12.959162654081714,Neural-related,Nematocyte-related
4964,796,12.958055982345298,Nematocyte-related,Epidermal/Muscle-related
4855,3988,-12.947771896962767,Nematocyte-related,Epidermal/Muscle-related
4925,4018,12.944358522197106,Epidermal/Muscle-related,Epidermal/Muscle-related
4925,6588,12.937993794880956,Epidermal/Muscle-related,Epidermal/Muscle-related
4811,555,-12.93676720789848,Nematocyte-related,Epidermal/Muscle-related
4901,496,12.93213060962989,Nematocyte-related,Epidermal/Muscle-related
4990,5624,-12.930491065672022,Nematocyte-related,Epidermal/Muscle-related
4707,555,-12.928959028890874,Neural-related,Epidermal/Muscle-related
4855,2936,-12.928533398221914,Nematocyte-related,Epidermal/Muscle-related
4821,3751,12.927050564222395,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,1931,-12.923764216949534,Epidermal/Muscle-related,Nematocyte-related
4925,6259,-12.923376601179227,Epidermal/Muscle-related,Neural-related
4981,744,-12.91748837988986,Nematocyte-related,Epidermal/Muscle-related
4990,3289,-12.915387880891736,Nematocyte-related,Neural-related
4925,2262,-12.906588390995084,Epidermal/Muscle-related,Epidermal/Muscle-related
4655,3289,12.906458470936306,Nematocyte-related,Neural-related
4821,2035,-12.903173644798676,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,1071,12.902945220557966,Epidermal/Muscle-related,Epidermal/Muscle-related
4886,2182,-12.900530658057052,Epidermal/Muscle-related,Epidermal/Muscle-related
4855,6471,-12.899191073116269,Nematocyte-related,Epidermal/Muscle-related
4923,3289,12.89157753161094,Nematocyte-related,Neural-related
4855,1525,-12.89038783988749,Nematocyte-related,Epidermal/Muscle-related
4821,1828,-12.888178707402881,Epidermal/Muscle-related,Nematocyte-related
4901,577,-12.884893576222083,Nematocyte-related,Epidermal/Muscle-related
4925,5488,-12.880272737220418,Epidermal/Muscle-related,Neural-related
4951,555,12.877783216124197,Neural-related,Epidermal/Muscle-related
4981,5690,12.866036302658602,Nematocyte-related,Epidermal/Muscle-related
4909,357,12.86158257767263,Nematocyte-related,Neural-related
4990,410,-12.856600163480804,Nematocyte-related,Neural-related
4925,6360,12.854464915130906,Epidermal/Muscle-related,Nematocyte-related
4981,5813,12.84990313926485,Nematocyte-related,Nematocyte-related
4981,1554,12.841032692789,Nematocyte-related,Epidermal/Muscle-related
4855,3025,12.839640238111079,Nematocyte-related,Epidermal/Muscle-related
4925,2188,-12.83808277082592,Epidermal/Muscle-related,Epidermal/Muscle-related
4854,846,12.837959452340275,Nematocyte-related,Nematocyte-related
4771,5624,12.833700132922859,Nematocyte-related,Epidermal/Muscle-related
4855,2824,12.83354504668368,Nematocyte-related,Nematocyte-related
4821,3333,-12.830900199612028,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,2132,12.830832455403305,Nematocyte-related,Nematocyte-related
4855,5488,-12.829394571220003,Nematocyte-related,Neural-related
4855,5238,12.82440739621031,Nematocyte-related,Nematocyte-related
4855,4492,12.821771601977161,Nematocyte-related,Neural-related
4981,4119,12.819487538071101,Nematocyte-related,Nematocyte-related
4863,4424,-12.817617256013117,Nematocyte-related,Nematocyte-related
4707,3193,-12.817429163100888,Neural-related,Neural-related
4855,2336,-12.815345851556154,Nematocyte-related,Epidermal/Muscle-related
4441,846,12.81470081163739,Neural-related,Nematocyte-related
4901,2326,-12.810779310915095,Nematocyte-related,Epidermal/Muscle-related
4981,2533,12.808245205498185,Nematocyte-related,Epidermal/Muscle-related
4983,442,-12.800360719258997,Nematocyte-related,Neural-related
4854,3096,12.795701317009115,Nematocyte-related,Epidermal/Muscle-related
4981,6588,-12.792689171814985,Nematocyte-related,Epidermal/Muscle-related
4968,1877,-12.792445512393652,Nematocyte-related,Nematocyte-related
4785,5459,12.790104406619028,Neural-related,Neural-related
4732,2309,-12.780182399580534,Nematocyte-related,Epidermal/Muscle-related
4925,1564,12.77524022509749,Epidermal/Muscle-related,Epidermal/Muscle-related
4901,4244,12.774511800546033,Nematocyte-related,Epidermal/Muscle-related
4981,79,12.769630439613541,Nematocyte-related,Nematocyte-related
4771,5459,12.769597841479685,Nematocyte-related,Neural-related
4990,3015,-12.766178661631793,Nematocyte-related,Nematocyte-related
4855,283,-12.761353660687123,Nematocyte-related,Neural-related
4981,4078,12.759571985150785,Nematocyte-related,Epidermal/Muscle-related
4928,6454,-12.758394048059017,Nematocyte-related,Epidermal/Muscle-related
4821,2573,-12.758047260821495,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,1426,-12.756013042523373,Nematocyte-related,Epidermal/Muscle-related
4981,1877,-12.7534968843041,Nematocyte-related,Nematocyte-related
4981,6168,12.75319322009738,Nematocyte-related,Nematocyte-related
4821,2336,-12.746749792931736,Epidermal/Muscle-related,Epidermal/Muscle-related
4968,3289,-12.745388752931095,Nematocyte-related,Neural-related
4855,2393,12.743887321895395,Nematocyte-related,Nematocyte-related
4981,4412,-12.743649497719957,Nematocyte-related,Nematocyte-related
4855,1898,12.740972747994473,Nematocyte-related,Nematocyte-related
4771,5597,-12.73590736864877,Nematocyte-related,Nematocyte-related
4785,2513,12.7342526621573,Neural-related,Epidermal/Muscle-related
4821,366,-12.73226847510911,Epidermal/Muscle-related,Neural-related
4981,2066,12.725734865772722,Nematocyte-related,Epidermal/Muscle-related
4990,357,-12.719900731948979,Nematocyte-related,Neural-related
4763,6608,12.718624118480351,Neural-related,Epidermal/Muscle-related
4981,3015,12.716711182138091,Nematocyte-related,Nematocyte-related
4855,3197,12.712781412619766,Nematocyte-related,Nematocyte-related
4764,6608,-12.710740634052256,Nematocyte-related,Epidermal/Muscle-related
4981,3288,-12.705954327270653,Nematocyte-related,Neural-related
4855,5922,12.704756440274888,Nematocyte-related,Nematocyte-related
4882,5459,-12.702473634835188,Nematocyte-related,Neural-related
4889,5459,12.697295609202142,Nematocyte-related,Neural-related
4981,3372,-12.683653269929493,Nematocyte-related,Nematocyte-related
4771,5488,-12.682966085400178,Nematocyte-related,Neural-related
4821,1013,-12.676991985113006,Epidermal/Muscle-related,Nematocyte-related
4981,5657,-12.676623824252466,Nematocyte-related,Nematocyte-related
4785,5718,12.671266155230272,Neural-related,Epidermal/Muscle-related
4925,2650,12.669934928835843,Epidermal/Muscle-related,Nematocyte-related
4869,555,12.669140944889673,Epidermal/Muscle-related,Epidermal/Muscle-related
4991,3096,12.66913931741979,Neural-related,Epidermal/Muscle-related
4983,5459,-12.66261454064303,Nematocyte-related,Neural-related
4785,3288,12.657141073771507,Neural-related,Neural-related
4981,5810,12.65689469427534,Nematocyte-related,Nematocyte-related
4771,3988,-12.652396571710142,Nematocyte-related,Epidermal/Muscle-related
4981,3289,-12.64403782180268,Nematocyte-related,Neural-related
4981,2376,12.636776614523832,Nematocyte-related,Epidermal/Muscle-related
4901,2394,12.633320711341828,Nematocyte-related,Nematocyte-related
4771,3350,12.63257823908337,Nematocyte-related,Neural-related
4854,693,-12.628384876750482,Nematocyte-related,Epidermal/Muscle-related
4981,89,-12.62408580966798,Nematocyte-related,Neural-related
4885,577,12.621651724039834,Epidermal/Muscle-related,Epidermal/Muscle-related
4925,3096,12.621455765430708,Epidermal/Muscle-related,Epidermal/Muscle-related
4855,6105,12.621200701134025,Nematocyte-related,Epidermal/Muscle-related
4821,5688,12.613709200497215,Epidermal/Muscle-related,Epidermal/Muscle-related
4972,3815,12.608668174127263,Nematocyte-related,Nematocyte-related
4789,3195,12.608115421388652,Nematocyte-related,Nematocyte-related
4901,4960,12.605929334284998,Nematocyte-related,Nematocyte-related
4925,3590,12.604602208355956,Epidermal/Muscle-related,Epidermal/Muscle-related
4855,4018,12.60417913876566,Nematocyte-related,Epidermal/Muscle-related
4981,3504,-12.601504285434226,Nematocyte-related,Nematocyte-related
4968,5688,-12.598579950486505,Nematocyte-related,Epidermal/Muscle-related
4978,846,-12.598468675166478,Nematocyte-related,Nematocyte-related
4855,3715,-12.596843107705036,Nematocyte-related,Neural-related
4925,1172,-12.59643555231154,Epidermal/Muscle-related,Nematocyte-related
4901,5460,12.593941482955678,Nematocyte-related,Nematocyte-related
4855,204,-12.591652779172893,Nematocyte-related,Epidermal/Muscle-related
4981,320,12.587923045483052,Nematocyte-related,Nematocyte-related
4981,2846,12.58669830316156,Nematocyte-related,Epidermal/Muscle-related
4821,7084,12.584850561699366,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,5488,-12.582095511911781,Epidermal/Muscle-related,Neural-related
4925,2603,-12.566781885753263,Epidermal/Muscle-related,Nematocyte-related
4981,935,12.564582431388903,Nematocyte-related,Nematocyte-related
4771,4598,12.563676527087438,Nematocyte-related,Nematocyte-related
4844,5749,12.562161049367361,Neural-related,Epidermal/Muscle-related
4760,4727,12.556092844537133,Neural-related,Nematocyte-related
4316,3289,-12.555094854186443,Nematocyte-related,Neural-related
4981,496,-12.555026644546976,Nematocyte-related,Epidermal/Muscle-related
4928,838,-12.55372843663868,Nematocyte-related,Epidermal/Muscle-related
4925,326,-12.552230309250039,Epidermal/Muscle-related,Neural-related
4981,4822,-12.54721584999807,Nematocyte-related,Neural-related
4925,5836,-12.541286918570076,Epidermal/Muscle-related,Epidermal/Muscle-related
4869,3193,12.537045233238246,Epidermal/Muscle-related,Neural-related
4481,3289,12.536581500060459,Epidermal/Muscle-related,Neural-related
4981,6100,-12.535395975412685,Nematocyte-related,Epidermal/Muscle-related
4785,4244,12.53437341780768,Neural-related,Epidermal/Muscle-related
4771,1563,12.534370441141599,Nematocyte-related,Epidermal/Muscle-related
4981,5979,12.534124104147363,Nematocyte-related,Epidermal/Muscle-related
4925,135,-12.533494127634496,Epidermal/Muscle-related,Neural-related
4316,838,-12.531459211095532,Nematocyte-related,Epidermal/Muscle-related
4855,594,12.529002300860077,Nematocyte-related,Epidermal/Muscle-related
4855,5424,12.522939015588275,Nematocyte-related,Nematocyte-related
4925,1828,-12.51968984054886,Epidermal/Muscle-related,Nematocyte-related
4855,6155,12.518492831550924,Nematocyte-related,Epidermal/Muscle-related
4990,4649,-12.51478656379249,Nematocyte-related,Nematocyte-related
4855,4202,12.509989450702912,Nematocyte-related,Nematocyte-related
4821,2677,-12.504992193833434,Epidermal/Muscle-related,Epidermal/Muscle-related
4771,3923,12.498468311766858,Nematocyte-related,Epidermal/Muscle-related
4785,2309,12.495365717847832,Neural-related,Epidermal/Muscle-related
4798,577,-12.493175156460966,Nematocyte-related,Epidermal/Muscle-related
4855,4087,12.489468489044711,Nematocyte-related,Nematocyte-related
4885,812,-12.48798759702177,Epidermal/Muscle-related,Nematocyte-related
4978,5459,-12.483290444973207,Nematocyte-related,Neural-related
4854,3193,12.482295639872484,Nematocyte-related,Neural-related
4855,2522,-12.479217021583203,Nematocyte-related,Nematocyte-related
4981,2055,12.476903165925705,Nematocyte-related,Nematocyte-related
4821,880,-12.475468618884378,Epidermal/Muscle-related,Nematocyte-related
4981,2027,12.471166795428111,Nematocyte-related,Epidermal/Muscle-related
4844,298,12.470876931961168,Neural-related,Neural-related
4901,3289,12.465470171015408,Nematocyte-related,Neural-related
4925,358,-12.465340227891668,Epidermal/Muscle-related,Neural-related
4855,3064,12.456140916172327,Nematocyte-related,Neural-related
4981,6850,-12.454312274422444,Nematocyte-related,Epidermal/Muscle-related
4981,4512,12.453786122060341,Nematocyte-related,Epidermal/Muscle-related
4981,547,12.451559142647227,Nematocyte-related,Epidermal/Muscle-related
4990,282,-12.447613574348763,Nematocyte-related,Neural-related
4855,4869,-12.447578982007235,Nematocyte-related,Epidermal/Muscle-related
4655,2043,12.446660897130009,Nematocyte-related,Epidermal/Muscle-related
4771,4034,-12.445112498048326,Nematocyte-related,Nematocyte-related
4855,4078,-12.44287030683481,Nematocyte-related,Epidermal/Muscle-related
4990,3560,-12.44231355439665,Nematocyte-related,Epidermal/Muscle-related
4901,3744,12.439445257050062,Nematocyte-related,Epidermal/Muscle-related
4771,3504,12.437638292917265,Nematocyte-related,Nematocyte-related
4785,2182,12.43605295148252,Neural-related,Epidermal/Muscle-related
4981,3654,12.429487372151208,Nematocyte-related,Epidermal/Muscle-related
4785,2824,12.42613558156208,Neural-related,Nematocyte-related
4981,4071,12.425171044114201,Nematocyte-related,Epidermal/Muscle-related
4886,5424,-12.425130769468398,Epidermal/Muscle-related,Nematocyte-related
4855,1364,-12.420078112258008,Nematocyte-related,Nematocyte-related
4901,3923,12.41721684858972,Nematocyte-related,Epidermal/Muscle-related
4981,303,12.415787698570243,Nematocyte-related,Epidermal/Muscle-related
4854,5424,12.414763116729759,Nematocyte-related,Nematocyte-related
4785,1987,12.414065275577908,Neural-related,Nematocyte-related
4855,5903,12.411318736940764,Nematocyte-related,Nematocyte-related
4821,185,-12.410194101034643,Epidermal/Muscle-related,Neural-related
4991,846,12.409558246812185,Neural-related,Nematocyte-related
4821,540,-12.409061610865209,Epidermal/Muscle-related,Epidermal/Muscle-related
4994,4256,12.403980971122873,Neural-related,Nematocyte-related
4821,6588,12.397939403206857,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,2277,-12.396588110374253,Epidermal/Muscle-related,Epidermal/Muscle-related
4995,3193,-12.38841856908942,Epidermal/Muscle-related,Neural-related
4416,577,-12.387130514744854,Epidermal/Muscle-related,Epidermal/Muscle-related
4771,2336,-12.385774056497027,Nematocyte-related,Epidermal/Muscle-related
4855,328,-12.384545781320638,Nematocyte-related,Neural-related
4821,2008,-12.384497880428219,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,6793,12.380833781455237,Nematocyte-related,Epidermal/Muscle-related
4785,838,12.379448834213054,Neural-related,Epidermal/Muscle-related
4990,1461,-12.379146968484756,Nematocyte-related,Nematocyte-related
4821,6814,-12.377866144197363,Epidermal/Muscle-related,Nematocyte-related
4981,3389,12.367381053395835,Nematocyte-related,Epidermal/Muscle-related
4983,2309,-12.364202902807865,Nematocyte-related,Epidermal/Muscle-related
4844,6919,12.36322930993629,Neural-related,Epidermal/Muscle-related
4925,2169,-12.362991613571213,Epidermal/Muscle-related,Nematocyte-related
4771,6209,12.359646604001606,Nematocyte-related,Nematocyte-related
4971,4018,-12.35891485422066,Nematocyte-related,Epidermal/Muscle-related
4771,2050,-12.358726143680759,Nematocyte-related,Nematocyte-related
4441,2309,12.35853110231995,Neural-related,Epidermal/Muscle-related
4771,1156,12.356157944295425,Nematocyte-related,Nematocyte-related
4821,956,-12.355125928337323,Epidermal/Muscle-related,Neural-related
4855,5573,12.352420252679861,Nematocyte-related,Epidermal/Muscle-related
4981,6506,12.348036538587458,Nematocyte-related,Nematocyte-related
4855,5597,-12.346840176622123,Nematocyte-related,Nematocyte-related
4821,97,-12.346721328240227,Epidermal/Muscle-related,Nematocyte-related
4968,2918,12.342712437632901,Nematocyte-related,Nematocyte-related
4821,6819,-12.342437148350749,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,5555,12.339156008666087,Nematocyte-related,Epidermal/Muscle-related
4760,1877,-12.334090498419895,Neural-related,Nematocyte-related
4771,2393,12.33125819994101,Nematocyte-related,Nematocyte-related
4981,156,12.321694388274738,Nematocyte-related,Epidermal/Muscle-related
4855,2686,-12.319268302080038,Nematocyte-related,Epidermal/Muscle-related
4981,5130,-12.318245484043526,Nematocyte-related,Nematocyte-related
4863,838,-12.316643209297663,Nematocyte-related,Epidermal/Muscle-related
4771,3773,-12.316186499500237,Nematocyte-related,Epidermal/Muscle-related
4821,2681,-12.315793232901113,Epidermal/Muscle-related,Epidermal/Muscle-related
4968,3193,-12.313581456684558,Nematocyte-related,Neural-related
4381,3193,-12.308545785695207,Epidermal/Muscle-related,Neural-related
4981,1483,12.30410495890705,Nematocyte-related,Epidermal/Muscle-related
4855,2050,-12.296862139716877,Nematocyte-related,Nematocyte-related
4821,5563,12.29398499636935,Epidermal/Muscle-related,Epidermal/Muscle-related
4968,577,12.29098617177598,Nematocyte-related,Epidermal/Muscle-related
4763,796,12.286319581653807,Neural-related,Epidermal/Muscle-related
4655,555,12.285207662230055,Nematocyte-related,Epidermal/Muscle-related
4981,5748,-12.280761192069363,Nematocyte-related,Epidermal/Muscle-related
4855,4244,12.271908513591523,Nematocyte-related,Epidermal/Muscle-related
4855,6422,12.270762643985277,Nematocyte-related,Nematocyte-related
4771,3201,12.270379179859003,Nematocyte-related,Epidermal/Muscle-related
4923,3193,12.268549929522537,Nematocyte-related,Neural-related
4995,3815,12.268258884577781,Epidermal/Muscle-related,Nematocyte-related
4855,1477,12.26712538839698,Nematocyte-related,Epidermal/Muscle-related
4981,544,12.266345077306166,Nematocyte-related,Epidermal/Muscle-related
4981,1589,-12.266236578723165,Nematocyte-related,Neural-related
4854,6902,-12.265158468038633,Nematocyte-related,Neural-related
4964,6608,12.262759884110663,Nematocyte-related,Epidermal/Muscle-related
4688,577,12.262711485221258,Epidermal/Muscle-related,Epidermal/Muscle-related
4972,4727,12.261204780979282,Nematocyte-related,Nematocyte-related
4964,2918,12.25681090683926,Nematocyte-related,Nematocyte-related
4854,6608,-12.255218243461616,Nematocyte-related,Epidermal/Muscle-related
4771,1856,-12.252220992381364,Nematocyte-related,Nematocyte-related
4821,302,-12.238735297745754,Epidermal/Muscle-related,Epidermal/Muscle-related
4771,5903,12.23859015418229,Nematocyte-related,Nematocyte-related
4863,4727,12.238514015246373,Nematocyte-related,Nematocyte-related
4981,5396,-12.237833594948906,Nematocyte-related,Nematocyte-related
4981,298,12.236486986112457,Nematocyte-related,Neural-related
4416,357,-12.234495773990702,Epidermal/Muscle-related,Neural-related
4854,2326,-12.2282912658068,Nematocyte-related,Epidermal/Muscle-related
4991,838,12.228028742800534,Neural-related,Epidermal/Muscle-related
4968,3581,-12.226227053537986,Nematocyte-related,Nematocyte-related
4855,2026,12.22431771768899,Nematocyte-related,Epidermal/Muscle-related
4882,838,-12.224176781010081,Nematocyte-related,Epidermal/Muscle-related
4831,4256,-12.222612301439586,Nematocyte-related,Nematocyte-related
4481,3193,12.222292345351896,Epidermal/Muscle-related,Neural-related
4925,2066,-12.218846384967712,Epidermal/Muscle-related,Epidermal/Muscle-related
4844,282,12.217902841502173,Neural-related,Neural-related
4821,6782,-12.216692647409742,Epidermal/Muscle-related,Nematocyte-related
4416,796,-12.216288040833055,Epidermal/Muscle-related,Epidermal/Muscle-related
4699,1013,12.212463376375414,Epidermal/Muscle-related,Nematocyte-related
4821,6173,12.21237704822142,Epidermal/Muscle-related,Nematocyte-related
4990,3414,-12.205510762185364,Nematocyte-related,Epidermal/Muscle-related
4848,1013,12.201754247610147,Nematocyte-related,Nematocyte-related
4880,846,-12.200681969671248,Neural-related,Nematocyte-related
4983,5811,-12.196449824634557,Nematocyte-related,Epidermal/Muscle-related
4863,333,-12.193510456880624,Nematocyte-related,Epidermal/Muscle-related
4785,2307,12.193033091247424,Neural-related,Neural-related
4821,3773,-12.189888521198192,Epidermal/Muscle-related,Epidermal/Muscle-related
4740,846,-12.188023316718052,Nematocyte-related,Nematocyte-related
4496,4334,-12.186473631145347,Epidermal/Muscle-related,Nematocyte-related
4821,2169,-12.184970017915003,Epidermal/Muscle-related,Nematocyte-related
4990,295,-12.182609474311151,Nematocyte-related,Nematocyte-related
4995,4048,12.182419039458516,Epidermal/Muscle-related,Neural-related
4821,3048,12.181315823909245,Epidermal/Muscle-related,Epidermal/Muscle-related
4925,981,12.17998944095716,Epidermal/Muscle-related,Epidermal/Muscle-related
4893,5624,-12.179797674500556,Neural-related,Epidermal/Muscle-related
4316,3048,-12.179027677433542,Nematocyte-related,Epidermal/Muscle-related
4854,3288,12.178713520504408,Nematocyte-related,Neural-related
4821,2870,-12.177938696193573,Epidermal/Muscle-related,Nematocyte-related
4821,140,12.17227180140006,Epidermal/Muscle-related,Nematocyte-related
4855,4822,12.172052740402469,Nematocyte-related,Neural-related
4981,5903,-12.170074584920108,Nematocyte-related,Nematocyte-related
4848,812,-12.167226247735995,Nematocyte-related,Nematocyte-related
4855,6588,12.164786924401124,Nematocyte-related,Epidermal/Muscle-related
4990,5397,-12.163806133734175,Nematocyte-related,Nematocyte-related
4855,940,-12.16380516468551,Nematocyte-related,Epidermal/Muscle-related
4913,3289,12.162698477448842,Neural-related,Neural-related
4901,1922,12.158406084508384,Nematocyte-related,Neural-related
4785,5903,12.155719069059737,Neural-related,Nematocyte-related
4981,1562,-12.153677985728583,Nematocyte-related,Epidermal/Muscle-related
4968,1856,12.152815175903102,Nematocyte-related,Nematocyte-related
4855,2603,-12.15192258163941,Nematocyte-related,Nematocyte-related
4991,2019,12.151631642216246,Neural-related,Nematocyte-related
4771,6106,12.1493977045301,Nematocyte-related,Epidermal/Muscle-related
4771,3654,-12.148785305420471,Nematocyte-related,Epidermal/Muscle-related
4855,6209,12.148373804946223,Nematocyte-related,Nematocyte-related
4863,2309,-12.147100882983338,Nematocyte-related,Epidermal/Muscle-related
4851,5624,-12.141687096493818,Neural-related,Epidermal/Muscle-related
4968,2824,-12.13446974769843,Nematocyte-related,Nematocyte-related
4821,2019,12.13262083089256,Epidermal/Muscle-related,Nematocyte-related
4990,6819,-12.132526196282221,Nematocyte-related,Epidermal/Muscle-related
4928,5624,-12.127160544140844,Nematocyte-related,Epidermal/Muscle-related
4455,5424,12.12359281127415,Nematocyte-related,Nematocyte-related
4854,6360,12.111022357633196,Nematocyte-related,Nematocyte-related
4855,5624,12.11094138045108,Nematocyte-related,Epidermal/Muscle-related
4981,2653,12.110034622518066,Nematocyte-related,Nematocyte-related
4763,328,12.104829882454458,Neural-related,Neural-related
4968,2019,-12.095938996329606,Nematocyte-related,Nematocyte-related
4925,5979,-12.091178179032738,Epidermal/Muscle-related,Epidermal/Muscle-related
4964,846,-12.09110141782685,Nematocyte-related,Nematocyte-related
4855,3195,12.089892514811648,Nematocyte-related,Nematocyte-related
4821,6473,-12.0877537341494,Epidermal/Muscle-related,Epidermal/Muscle-related
4821,6514,-12.086689707193287,Epidermal/Muscle-related,Epidermal/Muscle-related
4981,2824,-12.08554264413886,Nematocyte-related,Nematocyte-related
4981,2059,-12.083842112673462,Nematocyte-related,Epidermal/Muscle-related
4717,2309,12.08173600363854,Nematocyte-related,Epidermal/Muscle-related
4760,4229,-12.079941643142872,Neural-related,Nematocyte-related
4994,5624,12.076236713309543,Neural-related,Epidermal/Muscle-related
4831,5385,-12.071885545676768,Nematocyte-related,Epidermal/Muscle-related
